location_id,year,month_num,region,location,Animal Death/Injury,Animal Parts Trade,Animal Possession,Domestic Animal Trespass,Drugs/Alcohol,Encroachment/Land,Fire,Hunting/Killing,Illegal Entry,Illegal Fishing,Illegal Logging,Meat/Egg Trade,Mining,Other,Tusk Theft,Weapons/Traps,top_offence,total_cases,has_offence,date,month_sin,month_cos,season,lag_cases_1,lag_has_1,lag_top_1,lag_cases_2,lag_has_2,lag_top_2,lag_cases_3,lag_has_3,lag_top_3,roll_3_cases,roll_6_cases,trend_3,trend_6,synthetic_flag
Polonnaruwa|Minneriya NP,2022,12,Polonnaruwa,Minneriya NP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2022-12-01,-2.4492935982947064e-16,1.0,NE_monsoon,28.0,1,Weapons/Traps,0.0,0,,0.0,0,,9.333333333333334,6.166666666666667,0.0,-1.0,0
Polonnaruwa|Minneriya NP,2023,1,Polonnaruwa,Minneriya NP,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,11.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,Meat/Egg Trade,41.0,1,2023-01-01,0.4999999999999999,0.8660254037844387,NE_monsoon,0.0,0,,28.0,1,Weapons/Traps,0.0,0,,23.0,13.0,41.0,41.0,0
Polonnaruwa|Minneriya NP,2023,2,Polonnaruwa,Minneriya NP,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,Weapons/Traps,27.0,1,2023-02-01,0.8660254037844386,0.5000000000000001,NE_monsoon,41.0,1,Meat/Egg Trade,0.0,0,,28.0,1,Weapons/Traps,22.666666666666668,16.0,-1.0,18.0,0
Polonnaruwa|Minneriya NP,2023,3,Polonnaruwa,Minneriya NP,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,0.0,22.0,Weapons/Traps,55.0,1,2023-03-01,1.0,6.123233995736766e-17,Inter_MarApr,27.0,1,Weapons/Traps,41.0,1,Meat/Egg Trade,0.0,0,,41.0,25.166666666666668,55.0,55.0,0
Polonnaruwa|Minneriya NP,2023,4,Polonnaruwa,Minneriya NP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,Illegal Entry,12.0,1,2023-04-01,0.8660254037844387,-0.4999999999999998,Inter_MarApr,55.0,1,Weapons/Traps,27.0,1,Weapons/Traps,41.0,1,Meat/Egg Trade,31.333333333333332,27.166666666666668,-29.0,12.0,0
Polonnaruwa|Minneriya NP,2023,5,Polonnaruwa,Minneriya NP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,20.0,0.0,0.0,46.0,0.0,21.0,Illegal Entry,130.0,1,2023-05-01,0.4999999999999999,-0.8660254037844387,SW_monsoon,12.0,1,Illegal Entry,55.0,1,Weapons/Traps,27.0,1,Weapons/Traps,65.66666666666667,44.166666666666664,103.0,102.0,0
Polonnaruwa|Minneriya NP,2023,6,Polonnaruwa,Minneriya NP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,38.0,0.0,0.0,105.0,0.0,32.0,Illegal Entry,348.0,1,2023-06-01,1.2246467991473532e-16,-1.0,SW_monsoon,130.0,1,Illegal Entry,12.0,1,Illegal Entry,55.0,1,Weapons/Traps,163.33333333333334,102.16666666666667,293.0,348.0,0
Polonnaruwa|Minneriya NP,2023,7,Polonnaruwa,Minneriya NP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,12.0,Meat/Egg Trade,36.0,1,2023-07-01,-0.4999999999999997,-0.8660254037844388,SW_monsoon,348.0,1,Illegal Entry,130.0,1,Illegal Entry,12.0,1,Illegal Entry,171.33333333333334,101.33333333333333,24.0,-5.0,0
Polonnaruwa|Minneriya NP,2023,8,Polonnaruwa,Minneriya NP,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,Encroachment/Land,100.0,1,2023-08-01,-0.8660254037844384,-0.5000000000000004,SW_monsoon,36.0,1,Meat/Egg Trade,348.0,1,Illegal Entry,130.0,1,Illegal Entry,161.33333333333334,113.5,-30.0,73.0,0
Polonnaruwa|Minneriya NP,2023,9,Polonnaruwa,Minneriya NP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,Meat/Egg Trade,20.0,1,2023-09-01,-1.0,-1.8369701987210294e-16,SW_monsoon,100.0,1,Encroachment/Land,36.0,1,Meat/Egg Trade,348.0,1,Illegal Entry,52.0,107.66666666666667,-328.0,-35.0,0
Polonnaruwa|Minneriya NP,2023,10,Polonnaruwa,Minneriya NP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2023-10-01,-0.8660254037844386,0.5000000000000001,Inter_OctNov,20.0,1,Meat/Egg Trade,100.0,1,Encroachment/Land,36.0,1,Meat/Egg Trade,40.0,105.66666666666667,-36.0,-12.0,0
Polonnaruwa|Minneriya NP,2023,11,Polonnaruwa,Minneriya NP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2023-11-01,-0.5000000000000004,0.8660254037844384,Inter_OctNov,0.0,0,,20.0,1,Meat/Egg Trade,100.0,1,Encroachment/Land,6.666666666666667,84.0,-100.0,-130.0,0
Polonnaruwa|Minneriya NP,2023,12,Polonnaruwa,Minneriya NP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2023-12-01,-2.4492935982947064e-16,1.0,NE_monsoon,0.0,0,,0.0,0,,20.0,1,Meat/Egg Trade,0.0,26.0,-20.0,-348.0,0
Polonnaruwa|Minneriya NP,2024,1,Polonnaruwa,Minneriya NP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2024-01-01,0.4999999999999999,0.8660254037844387,NE_monsoon,0.0,0,,0.0,0,,0.0,0,,0.0,20.0,0.0,-36.0,0
Polonnaruwa|Minneriya NP,2024,2,Polonnaruwa,Minneriya NP,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,Encroachment/Land,25.0,1,2024-02-01,0.8660254037844386,0.5000000000000001,NE_monsoon,0.0,0,,0.0,0,,0.0,0,,8.333333333333334,7.5,25.0,-75.0,0
Polonnaruwa|Minneriya NP,2024,3,Polonnaruwa,Minneriya NP,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,15.0,0.0,0.0,0.0,0.0,Illegal Logging,39.0,1,2024-03-01,1.0,6.123233995736766e-17,Inter_MarApr,25.0,1,Encroachment/Land,0.0,0,,0.0,0,,21.333333333333332,10.666666666666666,39.0,19.0,0
Polonnaruwa|Minneriya NP,2024,4,Polonnaruwa,Minneriya NP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2024-04-01,0.8660254037844387,-0.4999999999999998,Inter_MarApr,39.0,1,Illegal Logging,25.0,1,Encroachment/Land,0.0,0,,21.333333333333332,10.666666666666666,0.0,0.0,0
Polonnaruwa|Minneriya NP,2024,5,Polonnaruwa,Minneriya NP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,Meat/Egg Trade,11.0,1,2024-05-01,0.4999999999999999,-0.8660254037844387,SW_monsoon,0.0,0,,39.0,1,Illegal Logging,25.0,1,Encroachment/Land,16.666666666666668,12.5,-14.0,11.0,0
Polonnaruwa|Minneriya NP,2024,6,Polonnaruwa,Minneriya NP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2024-06-01,1.2246467991473532e-16,-1.0,SW_monsoon,11.0,1,Meat/Egg Trade,0.0,0,,39.0,1,Illegal Logging,3.6666666666666665,12.5,-39.0,0.0,0
Polonnaruwa|Minneriya NP,2024,7,Polonnaruwa,Minneriya NP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2024-07-01,-0.4999999999999997,-0.8660254037844388,SW_monsoon,0.0,0,,11.0,1,Meat/Egg Trade,0.0,0,,3.6666666666666665,12.5,0.0,0.0,0
Polonnaruwa|Minneriya NP,2024,8,Polonnaruwa,Minneriya NP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2024-08-01,-0.8660254037844384,-0.5000000000000004,SW_monsoon,0.0,0,,0.0,0,,11.0,1,Meat/Egg Trade,0.0,8.333333333333334,-11.0,-25.0,0
Polonnaruwa|Minneriya NP,2024,9,Polonnaruwa,Minneriya NP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2024-09-01,-1.0,-1.8369701987210294e-16,SW_monsoon,0.0,0,,0.0,0,,0.0,0,,0.0,1.8333333333333333,0.0,-39.0,0
Polonnaruwa|Minneriya NP,2024,10,Polonnaruwa,Minneriya NP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2024-10-01,-0.8660254037844386,0.5000000000000001,Inter_OctNov,0.0,0,,0.0,0,,0.0,0,,0.0,1.8333333333333333,0.0,0.0,0
Polonnaruwa|Minneriya NP,2024,11,Polonnaruwa,Minneriya NP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Illegal Entry,16.0,1,2024-11-01,-0.5000000000000004,0.8660254037844384,Inter_OctNov,0.0,0,,0.0,0,,0.0,0,,5.333333333333333,2.6666666666666665,16.0,5.0,0
Polonnaruwa|Minneriya NP,2024,12,Polonnaruwa,Minneriya NP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2024-12-01,-2.4492935982947064e-16,1.0,NE_monsoon,16.0,1,Illegal Entry,0.0,0,,0.0,0,,5.333333333333333,2.6666666666666665,0.0,0.0,0
Polonnaruwa|National Park,2022,1,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2022-01-01,0.4999999999999999,0.8660254037844387,NE_monsoon,0.0,0,,0.0,0,,0.0,0,,0.0,0.0,0.0,0.0,0
Polonnaruwa|National Park,2022,2,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Illegal Entry,17.0,1,2022-02-01,0.8660254037844386,0.5000000000000001,NE_monsoon,0.0,0,,0.0,0,,0.0,0,,8.5,8.5,0.0,0.0,0
Polonnaruwa|National Park,2022,3,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2022-03-01,1.0,6.123233995736766e-17,Inter_MarApr,17.0,1,Illegal Entry,0.0,0,,0.0,0,,5.666666666666667,5.666666666666667,0.0,0.0,0
Polonnaruwa|National Park,2022,4,Polonnaruwa,National Park,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Animal Possession,16.0,1,2022-04-01,0.8660254037844387,-0.4999999999999998,Inter_MarApr,0.0,0,,17.0,1,Illegal Entry,0.0,0,,11.0,8.25,16.0,0.0,0
Polonnaruwa|National Park,2022,5,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,Illegal Entry,40.0,1,2022-05-01,0.4999999999999999,-0.8660254037844387,SW_monsoon,16.0,1,Animal Possession,0.0,0,,17.0,1,Illegal Entry,18.666666666666668,14.6,23.0,0.0,0
Polonnaruwa|National Park,2022,6,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2022-06-01,1.2246467991473532e-16,-1.0,SW_monsoon,40.0,1,Illegal Entry,16.0,1,Animal Possession,0.0,0,,18.666666666666668,12.166666666666666,0.0,0.0,0
Polonnaruwa|National Park,2022,7,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,Weapons/Traps,14.0,1,2022-07-01,-0.4999999999999997,-0.8660254037844388,SW_monsoon,0.0,0,,40.0,1,Illegal Entry,16.0,1,Animal Possession,18.0,14.5,-2.0,14.0,0
Polonnaruwa|National Park,2022,8,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2022-08-01,-0.8660254037844384,-0.5000000000000004,SW_monsoon,14.0,1,Weapons/Traps,0.0,0,,40.0,1,Illegal Entry,4.666666666666667,11.666666666666666,-40.0,-17.0,0
Polonnaruwa|National Park,2022,9,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2022-09-01,-1.0,-1.8369701987210294e-16,SW_monsoon,0.0,0,,14.0,1,Weapons/Traps,0.0,0,,4.666666666666667,11.666666666666666,0.0,0.0,0
Polonnaruwa|National Park,2022,10,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2022-10-01,-0.8660254037844386,0.5000000000000001,Inter_OctNov,0.0,0,,0.0,0,,14.0,1,Weapons/Traps,0.0,9.0,-14.0,-16.0,0
Polonnaruwa|National Park,2022,11,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2022-11-01,-0.5000000000000004,0.8660254037844384,Inter_OctNov,0.0,0,,0.0,0,,0.0,0,,0.0,2.3333333333333335,0.0,-40.0,0
Polonnaruwa|National Park,2022,12,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2022-12-01,-2.4492935982947064e-16,1.0,NE_monsoon,0.0,0,,0.0,0,,0.0,0,,0.0,2.3333333333333335,0.0,0.0,0
Polonnaruwa|National Park,2023,1,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2023-01-01,0.4999999999999999,0.8660254037844387,NE_monsoon,0.0,0,,0.0,0,,0.0,0,,0.0,0.0,0.0,-14.0,0
Polonnaruwa|National Park,2023,2,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Illegal Entry,25.0,1,2023-02-01,0.8660254037844386,0.5000000000000001,NE_monsoon,0.0,0,,0.0,0,,0.0,0,,8.333333333333334,4.166666666666667,25.0,25.0,0
Polonnaruwa|National Park,2023,3,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2023-03-01,1.0,6.123233995736766e-17,Inter_MarApr,25.0,1,Illegal Entry,0.0,0,,0.0,0,,8.333333333333334,4.166666666666667,0.0,0.0,0
Polonnaruwa|National Park,2023,4,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2023-04-01,0.8660254037844387,-0.4999999999999998,Inter_MarApr,0.0,0,,25.0,1,Illegal Entry,0.0,0,,8.333333333333334,4.166666666666667,0.0,0.0,0
Polonnaruwa|National Park,2023,5,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2023-05-01,0.4999999999999999,-0.8660254037844387,SW_monsoon,0.0,0,,0.0,0,,25.0,1,Illegal Entry,0.0,4.166666666666667,-25.0,0.0,0
Polonnaruwa|National Park,2023,6,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2023-06-01,1.2246467991473532e-16,-1.0,SW_monsoon,0.0,0,,0.0,0,,0.0,0,,0.0,4.166666666666667,0.0,0.0,0
Polonnaruwa|National Park,2023,7,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Illegal Entry,21.0,1,2023-07-01,-0.4999999999999997,-0.8660254037844388,SW_monsoon,0.0,0,,0.0,0,,0.0,0,,7.0,7.666666666666667,21.0,21.0,0
Polonnaruwa|National Park,2023,8,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,51.0,0.0,0.0,0.0,0.0,0.0,36.0,Illegal Entry,390.0,1,2023-08-01,-0.8660254037844384,-0.5000000000000004,SW_monsoon,21.0,1,Illegal Entry,0.0,0,,0.0,0,,137.0,68.5,390.0,365.0,0
Polonnaruwa|National Park,2023,9,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Drugs/Alcohol,7.0,1,2023-09-01,-1.0,-1.8369701987210294e-16,SW_monsoon,390.0,1,Illegal Entry,21.0,1,Illegal Entry,0.0,0,,139.33333333333334,69.66666666666667,7.0,7.0,0
Polonnaruwa|National Park,2023,10,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2023-10-01,-0.8660254037844386,0.5000000000000001,Inter_OctNov,7.0,1,Drugs/Alcohol,390.0,1,Illegal Entry,21.0,1,Illegal Entry,132.33333333333334,69.66666666666667,-21.0,0.0,0
Polonnaruwa|National Park,2023,11,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2023-11-01,-0.5000000000000004,0.8660254037844384,Inter_OctNov,0.0,0,,7.0,1,Drugs/Alcohol,390.0,1,Illegal Entry,2.3333333333333335,69.66666666666667,-390.0,0.0,0
Polonnaruwa|National Park,2023,12,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2023-12-01,-2.4492935982947064e-16,1.0,NE_monsoon,0.0,0,,0.0,0,,7.0,1,Drugs/Alcohol,0.0,69.66666666666667,-7.0,0.0,0
Polonnaruwa|National Park,2024,1,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2024-01-01,0.4999999999999999,0.8660254037844387,NE_monsoon,0.0,0,,0.0,0,,0.0,0,,0.0,66.16666666666667,0.0,-21.0,0
Polonnaruwa|National Park,2024,2,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2024-02-01,0.8660254037844386,0.5000000000000001,NE_monsoon,0.0,0,,0.0,0,,0.0,0,,0.0,1.1666666666666667,0.0,-390.0,0
Polonnaruwa|National Park,2024,3,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,Illegal Entry,13.0,1,2024-03-01,1.0,6.123233995736766e-17,Inter_MarApr,0.0,0,,0.0,0,,0.0,0,,4.333333333333333,2.1666666666666665,13.0,6.0,0
Polonnaruwa|National Park,2024,4,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2024-04-01,0.8660254037844387,-0.4999999999999998,Inter_MarApr,13.0,1,Illegal Entry,0.0,0,,0.0,0,,4.333333333333333,2.1666666666666665,0.0,0.0,0
Polonnaruwa|National Park,2024,5,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2024-05-01,0.4999999999999999,-0.8660254037844387,SW_monsoon,0.0,0,,13.0,1,Illegal Entry,0.0,0,,4.333333333333333,2.1666666666666665,0.0,0.0,0
Polonnaruwa|National Park,2024,6,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2024-06-01,1.2246467991473532e-16,-1.0,SW_monsoon,0.0,0,,0.0,0,,13.0,1,Illegal Entry,0.0,2.1666666666666665,-13.0,0.0,0
Polonnaruwa|National Park,2024,7,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2024-07-01,-0.4999999999999997,-0.8660254037844388,SW_monsoon,0.0,0,,0.0,0,,0.0,0,,0.0,2.1666666666666665,0.0,0.0,0
Polonnaruwa|National Park,2024,8,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2024-08-01,-0.8660254037844384,-0.5000000000000004,SW_monsoon,0.0,0,,0.0,0,,0.0,0,,0.0,2.1666666666666665,0.0,0.0,0
Polonnaruwa|National Park,2024,9,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2024-09-01,-1.0,-1.8369701987210294e-16,SW_monsoon,0.0,0,,0.0,0,,0.0,0,,0.0,0.0,0.0,-13.0,0
Polonnaruwa|National Park,2024,10,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2024-10-01,-0.8660254037844386,0.5000000000000001,Inter_OctNov,0.0,0,,0.0,0,,0.0,0,,0.0,0.0,0.0,0.0,0
Polonnaruwa|National Park,2024,11,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2024-11-01,-0.5000000000000004,0.8660254037844384,Inter_OctNov,0.0,0,,0.0,0,,0.0,0,,0.0,0.0,0.0,0.0,0
Polonnaruwa|National Park,2024,12,Polonnaruwa,National Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2024-12-01,-2.4492935982947064e-16,1.0,NE_monsoon,0.0,0,,0.0,0,,0.0,0,,0.0,0.0,0.0,0.0,0
Polonnaruwa|Nature Reserve,2022,1,Polonnaruwa,Nature Reserve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2022-01-01,0.4999999999999999,0.8660254037844387,NE_monsoon,0.0,0,,0.0,0,,0.0,0,,0.0,0.0,0.0,0.0,0
Polonnaruwa|Nature Reserve,2022,2,Polonnaruwa,Nature Reserve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2022-02-01,0.8660254037844386,0.5000000000000001,NE_monsoon,0.0,0,,0.0,0,,0.0,0,,0.0,0.0,0.0,0.0,0
Polonnaruwa|Nature Reserve,2022,3,Polonnaruwa,Nature Reserve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2022-03-01,1.0,6.123233995736766e-17,Inter_MarApr,0.0,0,,0.0,0,,0.0,0,,0.0,0.0,0.0,0.0,0
Polonnaruwa|Nature Reserve,2022,4,Polonnaruwa,Nature Reserve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Weapons/Traps,12.0,1,2022-04-01,0.8660254037844387,-0.4999999999999998,Inter_MarApr,0.0,0,,0.0,0,,0.0,0,,4.0,3.0,12.0,0.0,0
Polonnaruwa|Nature Reserve,2022,5,Polonnaruwa,Nature Reserve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Weapons/Traps,12.0,1,2022-05-01,0.4999999999999999,-0.8660254037844387,SW_monsoon,12.0,1,Weapons/Traps,0.0,0,,0.0,0,,8.0,4.8,12.0,0.0,0
Polonnaruwa|Nature Reserve,2022,6,Polonnaruwa,Nature Reserve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2022-06-01,1.2246467991473532e-16,-1.0,SW_monsoon,12.0,1,Weapons/Traps,12.0,1,Weapons/Traps,0.0,0,,8.0,4.0,0.0,0.0,0
Polonnaruwa|Nature Reserve,2022,7,Polonnaruwa,Nature Reserve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2022-07-01,-0.4999999999999997,-0.8660254037844388,SW_monsoon,0.0,0,,12.0,1,Weapons/Traps,12.0,1,Weapons/Traps,4.0,4.0,-12.0,0.0,0
Polonnaruwa|Nature Reserve,2022,8,Polonnaruwa,Nature Reserve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2022-08-01,-0.8660254037844384,-0.5000000000000004,SW_monsoon,0.0,0,,0.0,0,,12.0,1,Weapons/Traps,0.0,4.0,-12.0,0.0,0
Polonnaruwa|Nature Reserve,2022,9,Polonnaruwa,Nature Reserve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,2022-09-01,-1.0,-1.8369701987210294e-16,SW_monsoon,0.0,0,,0.0,0,,0.0,0,,0.0,4.0,0.0,0.0,0
